symbol,edge_name,category,horizon_bars,direction,n_signals,hit_rate,mean_return_bps,std_return_bps,sharpe,t_stat,p_value,expectancy_bps,edge_score,sample_pct
ES=F,dow_monday,TIME_OF_DAY,20,long,2644,0.5435,12.01,78.2,1.389,7.895,0.0,31743.5,7.895,19.33
GC=F,rvol_low_decile,VOL_REGIME,100,long,1513,0.6477,52.26,259.01,0.817,7.849,0.0,79076.0,7.849,11.03
ES=F,outside_bar_close_low,STRUCTURE,390,long,416,0.7091,139.82,365.58,0.784,7.801,0.0,58165.4,7.801,3.04
SPY,wide_bar_close_low,ORDERFLOW,390,long,145,0.7724,413.32,638.63,1.326,7.793,0.0,59931.6,7.793,2.86
SPY,tick_imb_negative,ORDERFLOW,20,long,1068,0.6461,41.3,173.62,2.153,7.773,0.0,44104.6,7.773,21.07
GLD,cvd_falling_strong,ORDERFLOW,20,long,930,0.6269,59.74,234.61,2.304,7.765,0.0,55554.4,7.765,18.35
IWM,stack_orderflow_trend_align,STACK,390,long,350,0.6886,271.89,657.61,0.847,7.735,0.0,95160.9,7.735,6.91
ES=F,dow_monday,TIME_OF_DAY,100,long,2621,0.6219,32.39,214.69,0.611,7.725,0.0,84904.6,7.725,19.16
SPY,momo_5d_strong_down,MOMENTUM,100,long,313,0.6773,195.01,447.8,1.762,7.704,0.0,61037.8,7.704,6.18
GC=F,death_cross_state,MOMENTUM,20,long,4931,0.5591,13.77,126.91,0.982,7.619,0.0,67899.5,7.619,35.94
SLV,tod_open_hour,TIME_OF_DAY,100,long,714,0.6176,269.34,947.24,1.151,7.598,0.0,192307.4,7.598,14.09
GC=F,tod_european_open,TIME_OF_DAY,100,long,1186,0.6054,59.63,270.5,0.892,7.592,0.0,70723.8,7.592,8.64
SPY,rsi_extreme_high_80,MEAN_REV,20,long,117,0.7607,57.81,82.64,6.331,7.567,0.0,6764.0,7.567,2.31
ES=F,stack_orderflow_trend_align,STACK,100,long,1171,0.6225,31.82,143.97,0.895,7.564,0.0,37264.4,7.564,8.56
SPY,outside_bar_close_low,STRUCTURE,390,long,119,0.7983,422.91,610.1,1.421,7.562,0.0,50326.7,7.562,2.35
IWM,rvol_above_iv_proxy,GAMMA_PROXY,390,long,297,0.6835,328.6,749.11,0.899,7.56,0.0,97595.3,7.56,5.86
QQQ,rsi_extreme_low_20,MEAN_REV,390,long,24,1.0,1404.24,917.94,3.135,7.494,0.0,33701.7,7.494,0.47
SLV,rsi_extreme_low_20,MEAN_REV,390,long,82,0.878,918.48,1109.81,1.696,7.494,0.0,75315.7,7.494,1.62
SPY,close_at_low,ORDERFLOW,100,long,513,0.6589,121.58,367.82,1.338,7.487,0.0,62370.5,7.487,10.12
IWM,vol_spike_2sd,VOLUME,390,long,267,0.7154,371.96,811.93,0.939,7.486,0.0,99314.4,7.486,5.27
GLD,rvol_above_iv_proxy,GAMMA_PROXY,100,long,417,0.6379,154.01,422.21,1.476,7.449,0.0,64223.3,7.449,8.23
QQQ,rsi_oversold_30,MEAN_REV,100,long,247,0.7085,286.34,605.29,1.915,7.435,0.0,70725.8,7.435,4.87
GLD,momo_5d_strong_down,MOMENTUM,100,long,446,0.6659,167.85,477.34,1.423,7.426,0.0,74862.0,7.426,8.8
QQQ,wide_bar_close_high,ORDERFLOW,390,long,109,0.8073,537.92,756.41,1.457,7.425,0.0,58633.8,7.425,2.15
GC=F,vol_dry_neg2sd,VOLUME,100,long,1007,0.6266,71.39,305.17,0.947,7.423,0.0,71887.6,7.423,7.34
SPY,cvd_falling_strong,ORDERFLOW,20,long,1038,0.6397,36.61,158.96,2.084,7.42,0.0,37999.9,7.42,20.48
SPY,bbz_below_2,MEAN_REV,100,long,257,0.7354,166.23,361.21,1.863,7.378,0.0,42721.8,7.378,5.07
ES=F,outside_bar_close_high,STRUCTURE,390,long,446,0.7287,121.67,350.46,0.712,7.332,0.0,54266.4,7.332,3.26
SLV,stack_oversold_uptrend,STACK,390,long,206,0.7718,1057.32,2071.22,1.046,7.327,0.0,217808.1,7.327,4.06
QQQ,close_at_low,ORDERFLOW,100,long,496,0.6532,157.98,480.84,1.33,7.317,0.0,78357.4,7.317,9.78
IWM,stack_overbought_downtrend,STACK,390,long,118,0.822,555.98,827.0,1.378,7.303,0.0,65605.5,7.303,2.33
SLV,close_at_low,ORDERFLOW,100,long,449,0.6325,280.3,813.47,1.395,7.301,0.0,125855.2,7.301,8.86
ES=F,rvol_low_decile,VOL_REGIME,20,long,1671,0.5883,10.39,58.21,1.616,7.298,0.0,17364.5,7.298,12.22
SPY,golden_cross_state,MOMENTUM,5,long,3497,0.5742,7.38,60.04,2.225,7.27,0.0,25813.0,7.27,69.0
GC=F,tick_imb_positive,ORDERFLOW,20,long,2888,0.5516,15.09,112.28,1.216,7.223,0.0,43585.0,7.223,21.05
IWM,rsi_oversold_30,MEAN_REV,390,long,241,0.6722,392.71,846.2,0.951,7.204,0.0,94642.6,7.204,4.76
ES=F,golden_cross_state,MOMENTUM,20,long,8578,0.5597,5.34,69.18,0.699,7.15,0.0,45812.4,7.15,62.71
SLV,bbz_below_2,MEAN_REV,100,long,215,0.6791,319.39,656.22,1.97,7.137,0.0,68669.4,7.137,4.24
ES=F,stack_volspike_powerhour,STACK,390,long,470,0.6979,122.07,371.18,0.674,7.13,0.0,57374.1,7.13,3.44
SPY,stack_oversold_uptrend,STACK,390,long,95,0.7684,310.13,424.77,1.496,7.116,0.0,29462.4,7.116,1.87
QQQ,momo_acceleration_pos,MOMENTUM,20,long,1476,0.5982,42.68,230.88,1.673,7.102,0.0,62995.0,7.102,29.12
SPY,stack_overbought_downtrend,STACK,20,long,136,0.7721,66.31,108.94,5.509,7.099,0.0,9018.3,7.099,2.68
SLV,stack_overbought_downtrend,STACK,390,long,231,0.6537,873.86,1876.79,0.954,7.077,0.0,201861.9,7.077,4.56
GLD,momo_acceleration_neg,MOMENTUM,20,long,2179,0.5746,30.6,201.9,1.371,7.074,0.0,66671.0,7.074,43.0
SLV,trend_above_50sma,MOMENTUM,20,long,2918,0.572,60.17,460.26,1.183,7.061,0.0,175567.2,7.061,57.58
IWM,tod_lunch_lull,TIME_OF_DAY,100,long,1417,0.5999,89.88,479.76,0.758,7.053,0.0,127365.5,7.053,27.96
GLD,stack_orderflow_trend_align,STACK,100,long,443,0.6456,147.87,442.59,1.352,7.032,0.0,65506.3,7.032,8.74
GC=F,trend_below_50sma,MOMENTUM,20,long,5760,0.5691,11.88,128.97,0.834,6.992,0.0,68441.6,6.992,41.99
SLV,tick_imb_positive,ORDERFLOW,100,long,1025,0.5824,227.47,1043.6,0.882,6.979,0.0,233161.6,6.979,20.22
GC=F,close_at_low,ORDERFLOW,100,long,984,0.6209,59.9,270.03,0.898,6.958,0.0,58940.8,6.958,7.17
GLD,rvol_low_decile,VOL_REGIME,100,long,429,0.62,144.08,431.34,1.352,6.918,0.0,61809.1,6.918,8.47
SPY,rsi_extreme_high_80,MEAN_REV,390,long,98,0.7857,399.66,573.04,1.429,6.904,0.0,39166.6,6.904,1.93
QQQ,bbz_below_2,MEAN_REV,100,long,279,0.7168,190.41,461.03,1.672,6.899,0.0,53124.8,6.899,5.5
IWM,bbz_below_2,MEAN_REV,390,long,242,0.7603,380.15,857.83,0.908,6.894,0.0,91996.7,6.894,4.78
GLD,range_spike,VOL_REGIME,100,long,253,0.668,174.93,405.31,1.747,6.865,0.0,44257.5,6.865,4.99
GC=F,bbz_below_2,MEAN_REV,100,long,703,0.643,72.67,281.49,1.045,6.845,0.0,51086.4,6.845,5.12
ES=F,momo_acceleration_pos,MOMENTUM,20,long,2226,0.5912,22.77,157.29,1.31,6.83,0.0,50683.6,6.83,16.27
IWM,momo_5d_strong_down,MOMENTUM,100,long,681,0.5918,129.12,496.34,1.053,6.789,0.0,87931.5,6.789,13.44
QQQ,rsi_oversold_30,MEAN_REV,20,long,247,0.6599,91.83,212.77,3.906,6.783,0.0,22680.9,6.783,4.87
GC=F,wide_bar_close_low,ORDERFLOW,390,long,210,0.7,241.33,516.05,0.958,6.777,0.0,50679.7,6.777,1.53
SLV,momo_5d_strong_up,MOMENTUM,100,long,1216,0.588,217.49,1123.09,0.784,6.753,0.0,264470.7,6.753,23.99
GC=F,cvd_rising_strong,ORDERFLOW,20,long,2884,0.5447,14.09,112.25,1.136,6.74,0.0,40632.0,6.74,21.02
ES=F,rsi_oversold_30,MEAN_REV,100,long,684,0.6389,60.58,235.46,1.041,6.729,0.0,41437.1,6.729,5.0
QQQ,rsi_overbought_70,MEAN_REV,100,long,672,0.6324,109.35,421.37,1.05,6.728,0.0,73485.1,6.728,13.26
GLD,stack_volspike_powerhour,STACK,390,long,25,0.92,1138.29,847.42,2.753,6.716,0.0,28457.2,6.716,0.49
IWM,momo_acceleration_neg,MOMENTUM,100,long,1931,0.6038,71.06,465.78,0.617,6.704,0.0,137219.1,6.704,38.1
QQQ,outside_bar_close_low,STRUCTURE,390,long,133,0.6992,461.04,793.88,1.19,6.697,0.0,61318.6,6.697,2.62
SPY,momo_acceleration_pos,MOMENTUM,20,long,1258,0.6081,34.89,185.74,1.7,6.662,0.0,43892.5,6.662,24.82
GLD,tod_lunch_lull,TIME_OF_DAY,20,long,1440,0.5889,35.88,204.43,1.588,6.66,0.0,51664.6,6.66,28.42
GLD,bbz_above_2,MEAN_REV,100,long,346,0.604,149.53,418.17,1.447,6.651,0.0,51738.4,6.651,6.83
ES=F,rsi_extreme_low_20,MEAN_REV,390,long,137,0.781,249.76,440.83,1.161,6.631,0.0,34216.7,6.631,1.0
ES=F,close_at_high,ORDERFLOW,100,long,1752,0.6142,31.28,197.57,0.641,6.626,0.0,54798.7,6.626,12.81
IWM,range_contraction,VOL_REGIME,390,long,343,0.7259,333.08,932.32,0.732,6.617,0.0,114247.1,6.617,6.77
SPY,stack_overbought_downtrend,STACK,5,long,136,0.7279,27.88,49.31,10.234,6.594,0.0,3792.1,6.594,2.68
SLV,tick_imb_negative,ORDERFLOW,20,long,924,0.6071,97.81,452.42,1.957,6.572,0.0,90376.9,6.572,18.23
GC=F,stack_overbought_downtrend,STACK,100,long,226,0.7124,87.35,199.86,1.769,6.57,0.0,19741.6,6.57,1.65
QQQ,cvd_rising_strong,ORDERFLOW,20,long,980,0.6296,40.5,193.26,1.897,6.56,0.0,39690.8,6.56,19.33
IWM,inside_bar,STRUCTURE,100,long,750,0.6187,114.29,478.16,0.967,6.546,0.0,85715.3,6.546,14.8
QQQ,wide_bar_close_low,ORDERFLOW,390,long,136,0.6838,465.93,835.76,1.143,6.501,0.0,63366.6,6.501,2.68
IWM,dow_monday,TIME_OF_DAY,100,long,948,0.6192,105.62,503.52,0.849,6.459,0.0,100129.7,6.459,18.71
SLV,cvd_falling_strong,ORDERFLOW,20,long,1012,0.6136,99.67,491.68,1.835,6.449,0.0,100870.2,6.449,19.97
SPY,rsi_oversold_30,MEAN_REV,20,long,188,0.6968,83.3,177.63,4.244,6.43,0.0,15660.2,6.43,3.71
GLD,dow_friday,TIME_OF_DAY,20,long,1015,0.5892,40.23,201.15,1.81,6.372,0.0,40830.7,6.372,20.03
ES=F,tod_european_open,TIME_OF_DAY,100,long,1185,0.6101,36.12,195.31,0.748,6.366,0.0,42801.2,6.366,8.66
ES=F,vol_spike_2sd,VOLUME,100,long,1040,0.6202,37.4,190.53,0.795,6.331,0.0,38900.1,6.331,7.6
QQQ,trend_below_50sma,MOMENTUM,20,long,1937,0.5963,33.62,234.21,1.299,6.317,0.0,65120.1,6.317,38.21
IWM,golden_cross_state,MOMENTUM,20,long,2982,0.5355,23.62,204.7,1.044,6.301,0.0,70427.7,6.301,58.84
ES=F,cvd_rising_strong,ORDERFLOW,100,long,2617,0.6118,25.43,207.48,0.496,6.271,0.0,66558.8,6.271,19.13
SPY,stack_oversold_uptrend,STACK,20,long,95,0.7579,74.9,116.58,5.814,6.262,0.0,7115.4,6.262,1.87
GLD,tick_imb_negative,ORDERFLOW,20,long,957,0.6301,50.41,249.63,1.828,6.247,0.0,48244.7,6.247,18.89
SLV,close_at_high,ORDERFLOW,100,long,609,0.5944,246.06,977.42,1.019,6.213,0.0,149851.6,6.213,12.02
SLV,death_cross_state,MOMENTUM,5,long,1763,0.5627,29.14,197.56,2.67,6.194,0.0,51382.2,6.194,34.79
GLD,vol_spike_2sd,VOLUME,100,long,304,0.6283,155.6,438.74,1.435,6.183,0.0,47301.9,6.183,6.0
ES=F,tod_lunch_lull,TIME_OF_DAY,100,long,1177,0.6219,34.54,191.71,0.729,6.181,0.0,40652.8,6.181,8.61
SLV,stack_oversold_uptrend,STACK,100,long,225,0.5911,262.85,637.94,1.668,6.18,0.0,59141.1,6.18,4.44
SLV,vol_dry_neg2sd,VOLUME,100,long,257,0.6615,324.7,844.06,1.557,6.167,0.0,83449.0,6.167,5.07
GLD,tod_power_hour,TIME_OF_DAY,20,long,965,0.6041,41.4,208.65,1.795,6.163,0.0,39947.0,6.163,19.04
SPY,cvd_rising_strong,ORDERFLOW,100,long,977,0.6346,67.21,341.57,0.796,6.15,0.0,65661.9,6.15,19.28
IWM,close_at_high,ORDERFLOW,100,long,662,0.6344,105.72,444.0,0.964,6.126,0.0,69983.9,6.126,13.06
SLV,dow_friday,TIME_OF_DAY,20,long,1015,0.5655,75.67,395.08,1.733,6.102,0.0,76807.5,6.102,20.03
GC=F,momo_5d_strong_up,MOMENTUM,390,long,569,0.6028,149.06,583.1,0.524,6.098,0.0,84813.6,6.098,4.15
SPY,vol_compression_then_expansion,GAMMA_PROXY,20,long,1029,0.6035,19.94,105.17,1.716,6.082,0.0,20518.2,6.082,20.3
ES=F,vol_compression_then_expansion,GAMMA_PROXY,20,long,2875,0.5645,7.06,62.71,1.019,6.038,0.0,20301.7,6.038,21.02
SPY,tod_lunch_lull,TIME_OF_DAY,20,long,1440,0.6049,23.86,150.36,1.436,6.023,0.0,34364.7,6.023,28.41
SPY,wide_bar_close_high,ORDERFLOW,390,long,120,0.7917,318.78,579.95,1.126,6.021,0.0,38253.4,6.021,2.37
GLD,momo_acceleration_pos,MOMENTUM,20,long,1414,0.5969,35.12,219.64,1.447,6.013,0.0,49659.4,6.013,27.91
IWM,range_spike,VOL_REGIME,390,long,232,0.6983,332.48,842.28,0.809,6.012,0.0,77134.3,6.012,4.58
GC=F,rsi_overbought_70,MEAN_REV,20,long,1344,0.5885,20.26,123.56,1.484,6.01,0.0,27225.7,6.01,9.8
SLV,rsi_extreme_low_20,MEAN_REV,100,long,84,0.619,334.74,510.72,2.653,6.007,0.0,28118.0,6.007,1.66
SPY,range_spike,VOL_REGIME,100,long,273,0.7106,118.72,326.8,1.47,6.002,0.0,32409.3,6.002,5.39
SLV,rsi_extreme_high_80,MEAN_REV,390,long,208,0.5385,915.48,2208.02,0.85,5.98,0.0,190418.9,5.98,4.1
SPY,dow_monday,TIME_OF_DAY,20,long,955,0.5937,29.36,151.87,1.749,5.974,0.0,28036.8,5.974,18.84
ES=F,wide_bar_close_low,ORDERFLOW,390,long,303,0.7129,132.45,386.47,0.702,5.966,0.0,40132.3,5.966,2.22
QQQ,tod_lunch_lull,TIME_OF_DAY,20,long,1440,0.5889,31.29,199.38,1.42,5.956,0.0,45063.7,5.956,28.41
IWM,dow_friday,TIME_OF_DAY,100,long,997,0.6158,88.26,468.06,0.763,5.954,0.0,87995.3,5.954,19.67
QQQ,dow_midweek,TIME_OF_DAY,20,long,3078,0.5893,22.46,209.32,0.971,5.952,0.0,69120.9,5.952,60.72
GC=F,trend_above_50sma,MOMENTUM,5,long,7890,0.5259,3.78,56.54,1.209,5.932,0.0,29793.1,5.932,57.51
GC=F,rvol_above_iv_proxy,GAMMA_PROXY,100,long,1039,0.6092,50.26,273.13,0.745,5.931,0.0,52221.1,5.931,7.57
GC=F,tod_overnight_close,TIME_OF_DAY,100,long,591,0.6142,66.92,274.42,0.987,5.929,0.0,39551.5,5.929,4.31
GLD,cvd_falling_strong,ORDERFLOW,5,long,933,0.5788,19.05,98.14,3.513,5.929,0.0,17773.2,5.929,18.41
ES=F,dow_midweek,TIME_OF_DAY,20,long,8309,0.5563,6.32,97.78,0.585,5.896,0.0,52549.0,5.896,60.75
SLV,range_contraction,VOL_REGIME,100,long,354,0.6073,353.62,1130.48,1.266,5.885,0.0,125181.0,5.885,6.99
ES=F,tod_power_hour,TIME_OF_DAY,100,long,1171,0.6166,33.32,194.03,0.695,5.877,0.0,39022.7,5.877,8.56
GC=F,stack_orderflow_trend_align,STACK,20,long,1282,0.5827,21.51,131.13,1.484,5.872,0.0,27569.8,5.872,9.34
SPY,rsi_overbought_70,MEAN_REV,5,long,677,0.5908,10.8,48.0,4.074,5.856,0.0,7315.0,5.856,13.36
QQQ,tick_imb_positive,ORDERFLOW,20,long,996,0.6195,34.47,186.39,1.674,5.836,0.0,34331.5,5.836,19.65
GLD,stack_overbought_downtrend,STACK,100,long,205,0.5561,110.0,272.39,1.634,5.782,0.0,22550.9,5.782,4.05
GC=F,bbz_above_2,MEAN_REV,100,long,917,0.5954,52.32,274.41,0.772,5.774,0.0,47982.0,5.774,6.68
IWM,stack_open_strong_momo,STACK,390,long,214,0.6869,310.19,787.33,0.807,5.763,0.0,66381.2,5.763,4.22
IWM,dow_friday,TIME_OF_DAY,20,long,1015,0.5488,35.12,194.2,1.637,5.762,0.0,35650.0,5.762,20.03
ES=F,wide_bar_close_high,ORDERFLOW,390,long,336,0.7024,110.37,352.36,0.642,5.741,0.0,37082.9,5.741,2.46
SLV,momo_acceleration_neg,MOMENTUM,20,long,2389,0.5651,54.97,468.31,1.062,5.737,0.0,131326.5,5.737,47.14
SPY,rsi_extreme_low_20,MEAN_REV,390,long,16,0.9375,1287.7,898.91,2.936,5.73,0.0,20603.2,5.73,0.32
GLD,rvol_high_decile,VOL_REGIME,20,long,578,0.6626,61.03,256.15,2.156,5.728,0.0,35275.9,5.728,11.41
GC=F,rsi_overbought_70,MEAN_REV,5,long,1344,0.5647,8.43,54.05,2.824,5.721,0.0,11335.5,5.721,9.8
GC=F,tod_open_hour,TIME_OF_DAY,100,long,599,0.6127,62.81,268.85,0.946,5.718,0.0,37626.0,5.718,4.37
QQQ,vol_dry_neg2sd,VOLUME,100,long,414,0.657,127.84,455.54,1.136,5.71,0.0,52924.7,5.71,8.17
QQQ,dow_monday,TIME_OF_DAY,20,long,955,0.5749,37.63,203.66,1.672,5.71,0.0,35935.1,5.71,18.84
GLD,dow_midweek,TIME_OF_DAY,5,long,3082,0.5642,10.67,103.83,1.86,5.706,0.0,32891.9,5.706,60.82
ES=F,range_contraction,VOL_REGIME,100,long,828,0.6534,40.11,202.38,0.802,5.703,0.0,33212.7,5.703,6.05
ES=F,bbz_below_2,MEAN_REV,100,long,802,0.6222,42.53,211.41,0.814,5.696,0.0,34105.1,5.696,5.86
GC=F,bbz_above_2,MEAN_REV,20,long,921,0.5841,21.39,114.48,1.691,5.671,0.0,19702.0,5.671,6.71
SPY,rvol_above_iv_proxy,GAMMA_PROXY,100,long,289,0.7197,103.73,311.26,1.349,5.665,0.0,29977.1,5.665,5.7
ES=F,close_at_low,ORDERFLOW,100,long,1269,0.6013,32.84,206.62,0.643,5.662,0.0,41677.6,5.662,9.28
IWM,cvd_falling_strong,ORDERFLOW,100,long,992,0.5827,83.56,467.21,0.724,5.633,0.0,82894.9,5.633,19.57
SPY,bbz_above_2,MEAN_REV,100,long,276,0.6848,93.76,277.34,1.368,5.617,0.0,25878.3,5.617,5.45
SPY,rsi_extreme_low_20,MEAN_REV,100,long,16,0.875,519.01,369.59,5.683,5.617,0.0,8304.2,5.617,0.32
SPY,dow_midweek,TIME_OF_DAY,20,long,3078,0.6027,16.24,160.47,0.916,5.616,0.0,50000.3,5.616,60.73
SLV,dow_midweek,TIME_OF_DAY,20,long,3078,0.5634,46.72,462.86,0.913,5.6,0.0,143804.3,5.6,60.73
SPY,stack_overbought_downtrend,STACK,100,long,136,0.5882,154.74,322.55,1.942,5.595,0.0,21044.2,5.595,2.68
SLV,outside_bar_close_high,STRUCTURE,390,long,112,0.7321,1069.44,2022.75,1.084,5.595,0.0,119777.5,5.595,2.21
GLD,trend_below_50sma,MOMENTUM,20,long,2011,0.5549,24.94,200.11,1.128,5.59,0.0,50162.0,5.59,39.69
IWM,stack_oversold_uptrend,STACK,100,long,100,0.7,253.46,454.24,2.258,5.58,0.0,25346.2,5.58,1.97
GC=F,dow_midweek,TIME_OF_DAY,5,long,8328,0.5401,3.62,59.29,1.104,5.569,0.0,30128.1,5.569,60.7
SPY,trend_below_50sma,MOMENTUM,20,long,1863,0.5797,24.21,188.06,1.165,5.557,0.0,45107.3,5.557,36.76
GC=F,dow_monday,TIME_OF_DAY,20,long,2647,0.564,11.69,108.84,0.972,5.525,0.0,30938.3,5.525,19.29
ES=F,momo_5d_strong_down,MOMENTUM,100,long,295,0.6407,108.86,338.57,1.301,5.522,0.0,32113.7,5.522,2.16
QQQ,rvol_above_iv_proxy,GAMMA_PROXY,100,long,311,0.6527,140.27,448.17,1.267,5.52,0.0,43624.3,5.52,6.14
GLD,rvol_high_decile,VOL_REGIME,100,long,578,0.6609,109.83,479.42,0.927,5.508,0.0,63480.1,5.508,11.41
GC=F,rsi_extreme_low_20,MEAN_REV,390,long,50,0.86,288.03,369.98,1.595,5.505,0.0,14401.7,5.505,0.36
QQQ,golden_cross_state,MOMENTUM,5,long,3461,0.577,7.92,84.85,1.69,5.494,0.0,27428.4,5.494,68.28
QQQ,rsi_extreme_high_80,MEAN_REV,100,long,122,0.6967,227.74,458.3,2.011,5.489,0.0,27784.5,5.489,2.41
SLV,dow_monday,TIME_OF_DAY,20,long,955,0.5822,63.34,357.89,1.602,5.469,0.0,60489.7,5.469,18.84
QQQ,momo_5d_strong_down,MOMENTUM,20,long,566,0.6095,52.89,230.77,2.074,5.453,0.0,29937.6,5.453,11.17
GC=F,stack_orderflow_trend_align,STACK,100,long,1279,0.5762,43.36,287.76,0.61,5.389,0.0,55459.4,5.389,9.32
SLV,wide_bar_close_high,ORDERFLOW,390,long,118,0.6864,798.38,1616.12,1.012,5.366,0.0,94208.3,5.366,2.33
ES=F,dow_monday,TIME_OF_DAY,5,long,2644,0.5408,4.23,40.57,1.885,5.355,0.0,11171.4,5.355,19.33
QQQ,cvd_rising_strong,ORDERFLOW,5,long,990,0.6162,18.04,106.34,3.07,5.337,0.0,17857.4,5.337,19.53
SPY,range_contraction,VOL_REGIME,100,long,535,0.6617,76.74,332.88,0.933,5.333,0.0,41058.1,5.333,10.56
GC=F,close_at_high,ORDERFLOW,20,long,1735,0.5585,15.83,125.12,1.145,5.271,0.0,27471.4,5.271,12.65
GLD,dow_monday,TIME_OF_DAY,20,long,955,0.578,31.42,184.9,1.538,5.251,0.0,30002.8,5.251,18.85
QQQ,bbz_above_2,MEAN_REV,100,long,281,0.6904,131.11,420.94,1.261,5.221,0.0,36842.5,5.221,5.54
SPY,stack_orderflow_trend_align,STACK,20,long,611,0.599,21.49,101.83,1.91,5.216,0.0,13130.0,5.216,12.06
QQQ,stack_open_strong_momo,STACK,100,long,223,0.6771,159.96,460.34,1.406,5.189,0.0,35670.2,5.189,4.4
SPY,bbz_above_2,MEAN_REV,20,long,281,0.6192,33.93,109.96,2.793,5.173,0.0,9535.4,5.173,5.54
SLV,momo_acceleration_pos,MOMENTUM,20,long,1869,0.5837,48.42,405.13,1.082,5.167,0.0,90495.3,5.167,36.88
SLV,outside_bar_close_low,STRUCTURE,390,long,113,0.7168,1265.53,2608.37,0.994,5.158,0.0,143004.5,5.158,2.23
ES=F,death_cross_state,MOMENTUM,20,long,4881,0.563,9.91,134.35,0.668,5.154,0.0,48379.1,5.154,35.69
QQQ,range_spike,VOL_REGIME,100,long,253,0.6522,146.32,452.58,1.308,5.143,0.0,37019.7,5.143,4.99
GC=F,range_spike,VOL_REGIME,100,long,657,0.6286,56.23,281.07,0.81,5.128,0.0,36942.6,5.128,4.79
QQQ,death_cross_state,MOMENTUM,20,long,1404,0.589,36.74,268.79,1.237,5.122,0.0,51584.8,5.122,27.7
SLV,cvd_falling_strong,ORDERFLOW,5,long,1013,0.6022,40.13,249.94,2.906,5.111,0.0,40654.7,5.111,19.99
SLV,bbz_above_2,MEAN_REV,20,long,338,0.6006,109.46,393.74,2.516,5.111,0.0,36997.2,5.111,6.67
GLD,rsi_extreme_high_80,MEAN_REV,100,long,216,0.5972,140.16,403.64,1.405,5.103,0.0,30274.9,5.103,4.26
QQQ,wide_bar_close_high,ORDERFLOW,100,long,115,0.687,175.72,372.35,1.91,5.061,0.0,20207.7,5.061,2.27
SLV,cvd_rising_strong,ORDERFLOW,20,long,1061,0.5796,64.25,414.56,1.403,5.048,0.0,68170.5,5.048,20.94
QQQ,momo_5d_strong_up,MOMENTUM,20,long,691,0.6425,40.86,212.83,1.737,5.046,0.0,28232.8,5.046,13.63
SPY,range_contraction,VOL_REGIME,20,long,553,0.6257,29.09,135.6,1.941,5.045,0.0,16086.3,5.045,10.91
SLV,wide_bar_close_low,ORDERFLOW,390,long,103,0.699,1083.49,2181.26,1.018,5.041,0.0,111599.6,5.041,2.03
IWM,tod_power_hour,TIME_OF_DAY,100,long,955,0.6021,79.79,490.08,0.659,5.032,0.0,76201.5,5.032,18.84
SLV,trend_below_50sma,MOMENTUM,20,long,2081,0.5521,42.78,388.71,0.996,5.021,0.0,89028.0,5.021,41.06
GLD,trend_above_50sma,MOMENTUM,5,long,2991,0.5647,9.92,108.31,1.657,5.007,0.0,29659.6,5.007,59.03
SLV,rvol_high_decile,VOL_REGIME,100,long,563,0.5524,310.06,1470.14,0.854,5.004,0.0,174561.6,5.004,11.11
SPY,stack_open_strong_momo,STACK,100,long,177,0.7119,128.85,342.81,1.521,5.0,0.0,22805.9,5.0,3.49
QQQ,vol_spike_2sd,VOLUME,100,long,272,0.6765,137.19,452.83,1.226,4.997,0.0,37316.6,4.997,5.37
QQQ,rsi_overbought_70,MEAN_REV,5,long,700,0.5929,12.04,63.85,3.412,4.988,0.0,8425.2,4.988,13.81
IWM,tod_open_hour,TIME_OF_DAY,100,long,714,0.5966,89.94,483.92,0.752,4.966,0.0,64215.5,4.966,14.09
GLD,outside_bar_close_low,STRUCTURE,100,long,105,0.6476,176.12,363.48,1.961,4.965,0.0,18492.8,4.965,2.07
SPY,vol_spike_2sd,VOLUME,100,long,274,0.7007,99.36,331.68,1.212,4.959,0.0,27225.0,4.959,5.41
IWM,bbz_above_2,MEAN_REV,390,long,254,0.6299,243.95,788.09,0.634,4.933,0.0,61964.5,4.933,5.01
QQQ,rsi_extreme_low_20,MEAN_REV,100,long,26,0.8846,566.8,586.98,3.908,4.924,0.0,14736.7,4.924,0.51
GLD,wide_bar_close_low,ORDERFLOW,100,long,101,0.6535,199.76,408.58,1.979,4.914,0.0,20175.7,4.914,1.99
SPY,stack_oversold_uptrend,STACK,5,long,95,0.7158,33.63,66.75,9.119,4.91,0.0,3194.6,4.91,1.87
QQQ,rsi_extreme_high_80,MEAN_REV,390,long,92,0.587,388.97,762.0,1.046,4.896,0.0,35785.4,4.896,1.81
GC=F,golden_cross_state,MOMENTUM,5,long,8584,0.5411,3.24,61.35,0.956,4.893,0.0,27811.3,4.893,62.57
SLV,tod_lunch_lull,TIME_OF_DAY,20,long,1440,0.5618,56.7,440.35,1.165,4.886,0.0,81643.6,4.886,28.41
QQQ,cvd_falling_strong,ORDERFLOW,5,long,1054,0.5759,14.54,97.25,2.705,4.853,0.0,15320.3,4.853,20.79
IWM,close_at_low,ORDERFLOW,100,long,596,0.5856,101.37,510.57,0.804,4.847,0.0,60416.3,4.847,11.76
ES=F,cvd_falling_strong,ORDERFLOW,20,long,2917,0.5794,11.08,123.68,0.811,4.84,0.0,32327.0,4.84,21.33
