symbol,asset_class,strategy,sharpe,cagr,maxdd,pf,n_flips,total_ret
SI=F,FUTURE,Clenow_Momo,1.0510319229558986,0.3062422481139435,-0.2479894335970383,1.0676128871474406,636,0.8964818631037221
SI=F,FUTURE,DualMomo_240,0.8807417098687891,0.28287961178864185,-0.4334431867521255,1.0535147794739184,361,0.8162358867184116
SI=F,FUTURE,Connors_RSI2,0.1582021840050134,0.009708794980531898,-0.34198017088765875,1.0233061495122073,624,0.023416353776419596
SI=F,FUTURE,Bollinger_MR,0.3246922540497998,0.05155519792935115,-0.28576436101070557,1.0325492821434517,492,0.1279798511518555
SI=F,FUTURE,Keltner_Break,0.36825146262124775,0.06721229453948618,-0.4223165193857252,1.0172569729931669,187,0.16863318085572088
SI=F,FUTURE,RSI_Pullback,0.4347392383248722,0.062044134625402814,-0.2352891908024703,1.0427033033962545,176,0.15512141767153453
SI=F,FUTURE,VolTarget_Trend,1.3647133605513817,0.3728978689334981,-0.2291496138763212,1.0730740703242503,8232,1.136627537656056
HG=F,FUTURE,TSMOM_200,-0.3307831851149754,-0.13835088507226379,-0.5772197688012761,0.9849214885110181,350,-0.3000349432806051
HG=F,FUTURE,Donchian_20/10,0.1792731332998042,0.008181793671385051,-0.4422081425631689,1.0082091482804874,383,0.019712490173397157
HG=F,FUTURE,Donchian_55/20,-0.18403240904105445,-0.09823227668455348,-0.4294948146084798,0.9916362570275833,187,-0.21940824718337992
HG=F,FUTURE,GoldenCross_50/200,1.1450146372196022,0.23779396648830176,-0.15680832915450463,1.0642968680276867,89,0.6670561023305084
HG=F,FUTURE,MACD,0.6366764694106115,0.1601975420904016,-0.36651504321678047,1.0294477449933854,1075,0.4275586912477918
HG=F,FUTURE,MACD_trendfilt,-0.025854618595675602,-0.03450792327415286,-0.47933057042933097,0.9981857164182447,1503,-0.08068631937067439
HG=F,FUTURE,Clenow_Momo,0.5933230518962811,0.09983420785466834,-0.24774344533540302,1.0349682204187827,630,0.2560423983921831
HG=F,FUTURE,DualMomo_240,0.3647331240531622,0.061604131635184745,-0.25940260283276273,1.022562811516645,337,0.1539752900963416
HG=F,FUTURE,Connors_RSI2,0.1955585324387948,0.01409693718733629,-0.1585395637618614,1.0218185155028134,606,0.03410371664081557
HG=F,FUTURE,Bollinger_MR,0.03675287225409013,-0.013377226401736109,-0.23934890472226691,1.0040297817883357,498,-0.031748123787346705
HG=F,FUTURE,Keltner_Break,0.24153715070977172,0.027615506350739505,-0.4096699173903127,1.0110851337865487,175,0.06743572253085062
HG=F,FUTURE,RSI_Pullback,0.6564593701208716,0.06637740170047834,-0.15967573419509692,1.067167440154576,159,0.16644421577282031
HG=F,FUTURE,VolTarget_Trend,1.7162418563272885,0.4468864827578203,-0.12827116427662225,1.0934684657910405,7099,1.4229246564174103
CL=F,FUTURE,TSMOM_200,-0.4134899303346288,-0.23759415890393887,-0.5657531317261885,0.9803160851584155,439,-0.4778888037833807
CL=F,FUTURE,Donchian_20/10,-0.35992927905217936,-0.2204757409134479,-0.5756354914662781,0.983007258706754,442,-0.4493635314520369
CL=F,FUTURE,Donchian_55/20,-0.18156913359661697,-0.15804296135017604,-0.627800845137061,0.9913768033942681,191,-0.3377482590267723
CL=F,FUTURE,GoldenCross_50/200,-0.09573768954220033,-0.08974589048227288,-0.41987487471378127,0.9933610488797017,103,-0.20169427006929153
CL=F,FUTURE,MACD,0.20415354419385498,-0.004589668801743607,-0.4299532568429118,1.0097534009027862,1034,-0.010959906950630094
CL=F,FUTURE,MACD_trendfilt,0.2539735768710204,0.031009819997853905,-0.36073951841110274,1.017933331509872,1387,0.07590177947068422
CL=F,FUTURE,Clenow_Momo,-0.14127434792638927,-0.08781759118157506,-0.5125416789775996,0.9890346564818427,587,-0.19763693782409741
CL=F,FUTURE,DualMomo_240,-0.24612214683944839,-0.1358563118318642,-0.4984444114688376,0.982843351258157,406,-0.2951704587202909
CL=F,FUTURE,Connors_RSI2,-0.06831832463431449,-0.02895851989581788,-0.257809008009284,0.9903509611484589,589,-0.06797710092883058
CL=F,FUTURE,Bollinger_MR,0.4670208011471024,0.087587208978392,-0.21612154134855574,1.0424960441368492,533,0.22279621512755132
CL=F,FUTURE,Keltner_Break,-0.07124969804580013,-0.1169150274755082,-0.4971672948092204,0.9966126944315805,208,-0.2575922001248422
CL=F,FUTURE,RSI_Pullback,-0.08021242224155035,-0.03894476518975065,-0.3046505663897978,0.9912906977093137,157,-0.09077449738942556
CL=F,FUTURE,VolTarget_Trend,-0.24534537531958353,-0.08236440275101042,-0.3648062842035753,0.98624677341374,6868,-0.18609797069463496
NG=F,FUTURE,TSMOM_200,-0.8785586516399961,-0.6372553571627003,-0.9615740700003949,0.9568507370217251,374,-0.9119008714899243
NG=F,FUTURE,Donchian_20/10,-0.08618500046262374,-0.31997325083386674,-0.7752390352270838,0.9957231360865965,450,-0.6029949592118096
NG=F,FUTURE,Donchian_55/20,-0.46684546799758525,-0.49817491744227604,-0.9064244880081728,0.9770361360310871,198,-0.8082932414505415
NG=F,FUTURE,GoldenCross_50/200,0.7148110846827409,0.2742339355405674,-0.43069893303580487,1.0514130790807052,67,0.787051015270573
NG=F,FUTURE,MACD,-1.2131334797332356,-0.7228947984869385,-0.9724634581573924,0.941527855326485,1102,-0.9537843829170062
NG=F,FUTURE,MACD_trendfilt,-1.4489642041896442,-0.6240095161687476,-0.9387780142794262,0.8987637991817534,1408,-0.9039968658013855
NG=F,FUTURE,Clenow_Momo,-0.47354135200259406,-0.3158881530153197,-0.7833470966665682,0.9648962148749372,572,-0.5972576471426592
NG=F,FUTURE,DualMomo_240,-0.17067417217998315,-0.23229411042943804,-0.7200590960767642,0.9886413961912907,331,-0.4691514876917898
NG=F,FUTURE,Connors_RSI2,-0.18067671418050932,-0.10188712690416801,-0.40324476037476176,0.9733033391505735,540,-0.22696590675867723
NG=F,FUTURE,Bollinger_MR,1.0083230094980276,0.42490559221335267,-0.33669980910154873,1.1005099013838076,558,1.3356778854939413
NG=F,FUTURE,Keltner_Break,-0.43574776619834826,-0.48753196222638817,-0.8627803997112147,0.9785570324450527,239,-0.798408552172279
NG=F,FUTURE,RSI_Pullback,0.3790247366171126,0.06813513897087353,-0.3969297105571368,1.0525478909591872,163,0.17105552435104587
NG=F,FUTURE,VolTarget_Trend,1.1414282984395125,0.2676637107544926,-0.2028288125010446,1.0733974092290424,6696,0.7650561415461408
BTC-USD,CRYPTO,TSMOM_200,0.7785189894531943,0.2887420191246537,-0.4788079800301315,1.0259740938231914,535,0.6591266930428272
BTC-USD,CRYPTO,Donchian_20/10,-0.14087032497652174,-0.15975381589827753,-0.567453005055803,0.9953886708440474,561,-0.2934814921217407
BTC-USD,CRYPTO,Donchian_55/20,0.08181979070519133,-0.06791687214509046,-0.4589904104576122,1.0026881352746522,253,-0.130970065786021
BTC-USD,CRYPTO,GoldenCross_50/200,0.37177714194283784,0.06946554759086321,-0.29987312019261847,1.0171207951575802,120,0.14344114477211023
BTC-USD,CRYPTO,MACD,0.6440735267116131,0.2112276877746233,-0.42874187843265893,1.0213311683065323,1315,0.46591837999704033
BTC-USD,CRYPTO,MACD_trendfilt,0.5501641808465223,0.1398765660311072,-0.3478453458008506,1.0257937768957177,1861,0.29862018314535055
BTC-USD,CRYPTO,Clenow_Momo,0.08659912252479181,-0.014069903725041133,-0.42958641970409267,1.0043176235929052,848,-0.02788527732112167
BTC-USD,CRYPTO,DualMomo_240,0.3757432216990603,0.0697097412936929,-0.427273668252885,1.0173186848724536,480,0.14396230126922593
BTC-USD,CRYPTO,Connors_RSI2,0.08950053571927306,0.002485657976892597,-0.19493669312794848,1.0086177922375434,674,0.0049672483790637045
BTC-USD,CRYPTO,Bollinger_MR,-0.40884529540322917,-0.1410200951798074,-0.39967346396268005,0.9747810671203101,645,-0.2616927638727752
BTC-USD,CRYPTO,Keltner_Break,0.6946235185402097,0.23996176906419198,-0.506663068515027,1.02305283485513,269,0.5361477289664116
BTC-USD,CRYPTO,RSI_Pullback,-0.5840084777557969,-0.10428831666268679,-0.3060618534379109,0.9478363594129013,174,-0.19733761278956974
BTC-USD,CRYPTO,VolTarget_Trend,0.38920981551633616,0.07214613267719905,-0.2580657268298429,1.0173356553313055,8416,0.14916851972745082
ETH-USD,CRYPTO,TSMOM_200,0.8126799549129319,0.3781535536868754,-0.5456610012032249,1.0273178681758257,559,0.8968070471695837
ETH-USD,CRYPTO,Donchian_20/10,0.5208717325589396,0.1324111753595525,-0.5883023330555517,1.0173625462325537,551,0.28170037174300955
ETH-USD,CRYPTO,Donchian_55/20,0.4050604554452147,0.04691931069287736,-0.7839555796073734,1.0134762072416679,241,0.09583367453816671
ETH-USD,CRYPTO,GoldenCross_50/200,-0.16437837503438765,-0.14451223988468032,-0.49378606649811363,0.9923768449914979,114,-0.2676714201118924
ETH-USD,CRYPTO,MACD,0.7802222252950007,0.3489838776393419,-0.5086896335146409,1.02609295626793,1315,0.8175217212029406
ETH-USD,CRYPTO,MACD_trendfilt,0.4575886601969333,0.10922325088934715,-0.42417036510037565,1.0217439179110195,1854,0.2298525502896318
ETH-USD,CRYPTO,Clenow_Momo,-0.05757955852482347,-0.08942962034400392,-0.41376089893304474,0.9971011838351745,784,-0.17054251996212177
ETH-USD,CRYPTO,DualMomo_240,0.5334805336291205,0.14483467889197632,-0.5002425603309334,1.025383423301663,494,0.3099186016423179
ETH-USD,CRYPTO,Connors_RSI2,-0.11491012574043338,-0.038355554137930126,-0.2335613068601271,0.9887603793586708,584,-0.07509141465770519
ETH-USD,CRYPTO,Bollinger_MR,-0.3356080857055951,-0.1989249581867475,-0.41986691267029036,0.9789888163837221,649,-0.357693976440171
ETH-USD,CRYPTO,Keltner_Break,0.5731888653649103,0.172903661519334,-0.7424010198413422,1.0191147478889266,270,0.3748022656017147
ETH-USD,CRYPTO,RSI_Pullback,-0.4533646354623706,-0.10526175040300256,-0.39842843872567,0.956430240975848,190,-0.19907770910808031
ETH-USD,CRYPTO,VolTarget_Trend,-0.08487736096047808,-0.05905730436313261,-0.31468609786286866,0.996026859032459,8106,-0.11440547970194481
SOL-USD,CRYPTO,TSMOM_200,0.9412907018101245,0.5410432137686418,-0.4102899888670132,1.0304648255282063,502,1.3706002247470361
SOL-USD,CRYPTO,Donchian_20/10,-0.0742118951113919,-0.3186574473872976,-0.813623686929172,0.9976498118952054,616,-0.535040252226626
